,index,cases,adj_births,target_pop,mcv1,mcv2,births,sia,Z_t,I_t,low_I,mid_I,high_I,low_S,mid_S,high_S
100,2018-03-15,1.0,18160.35630368175,0.0,0.4075,0.0,28678.020218999998,0.0,-84750.18684615078,428.45557136234453,576.9165773031376,1234.8339715877212,2290.800526956374,2242150.360661334,2287136.0047548567,2324041.4876650777
101,2018-03-31,1.0,18124.501651322033,0.0,0.4095833333333333,0.0,28706.39738875,0.0,-67054.14076619106,428.45557136234453,268.4028328281108,574.5870553418919,1087.123465745399,2259708.288648819,2304685.91935085,2341600.701928856
102,2018-04-15,14.166666666666666,18088.54058457575,0.0,0.4116666666666666,0.0,28734.774558499998,0.0,-52221.30493111303,3255.704749497779,263.9899804297579,576.2463500999237,1092.0020161768314,2277201.217681895,2322198.213585328,2359121.508921954
103,2018-04-30,27.333333333333332,18052.473103442906,0.0,0.41375,0.0,28763.15172825,0.0,-40251.78575530369,6082.953927633214,1680.9303397856363,3577.0719733089736,6749.065124352381,2291725.521092717,2336673.6147154444,2373670.9493729933
104,2018-05-15,71.16666666666667,18016.299207923497,0.0,0.41583333333333333,0.0,28791.528897999997,0.0,-37730.67508070497,15495.1885333246,2538.0065835376304,5417.311989927489,10163.952748260512,2304324.103331802,2349272.6019334514,2386358.629361427
105,2018-05-31,101.83333333333333,17980.01889801753,0.0,0.41791666666666666,0.0,28819.90606775,0.0,-41830.83014356764,22080.173960880547,7902.310120825243,17003.562499605836,32055.41430143334,2304007.9612268093,2350249.0583318593,2388799.824725133
106,2018-06-15,118.83333333333333,17943.632173724996,0.0,0.42,0.0,28848.283237499996,0.0,-49617.74428730318,25730.546317460474,9188.417500428275,19696.292196729682,37939.916917033326,2301141.930833832,2348496.3983088546,2389501.072491106
107,2018-06-30,105.16666666666667,17977.050659613345,0.0,0.4195833333333333,0.0,28884.596360093747,0.0,-54436.62687417446,22795.933246484456,11275.492950422595,24496.286012688164,46731.467306991915,2290653.134018855,2341977.1629557875,2385658.019838288
108,2018-07-15,77.16666666666667,18010.49638034364,0.0,0.41916666666666663,0.0,28920.909482687497,0.0,-53209.68574124249,16783.555247411634,8031.138942621298,17624.432490370717,33775.7282379108,2288703.655868734,2342363.2268457427,2388228.773082937
109,2018-07-31,62.833333333333336,18043.969335915877,0.0,0.41874999999999996,0.0,28957.222605281248,0.0,-48871.50672464119,13705.79031931483,7026.598095079063,15193.487918280587,28439.22632445926,2290798.9657644485,2345213.708263397,2391584.8792104637
110,2018-08-15,46.666666666666664,18077.46952633006,0.0,0.41833333333333333,0.0,28993.535727874998,0.0,-41028.39498244715,10234.357784135878,7094.697231211598,15289.969086416706,29433.62322415307,2293498.3735879133,2348001.208703312,2395506.8619817533
111,2018-08-31,44.833333333333336,18110.99695158619,0.0,0.41791666666666666,0.0,29029.84885046875,0.0,-32758.088207914494,9840.69017705373,5607.078882338309,12205.217309859774,23531.453687591766,2297887.394199355,2353906.988345037,2401696.115357813
